"business_id","stars_y","sentiment_score","food","drink","price","service","ambience","name","is_open","stars_x","time"
"GKBN0jG6f9XhvWmAEOgYPw",3.69247787610619,0.824257522123894,5,5,4,4,5,"Bar Ferdinand",1,3.5,537.577380952381
"GM0uSApeGf191_sqWsn0FQ",3.07843137254902,0.723562745098039,4,4,3,4,4,"Walnut Room",1,3,291.136904761905
"GmomRGW_omclyKXKDppsIg",2.42622950819672,0.588596721311475,4,4,3,4,4,"Public House at Logan Square",1,2.5,446.857142857143
"GpEEc2ErQ2TgQk5sGYx9aw",4.14285714285714,0.801969642857143,4,4,3,4,5,"Elena's Soul Lounge",1,4,236.720238095238
"gRSMrEF92ZsC2MBlUr3iOA",4.53333333333333,0.88125,5,5,4,4,5,"Down Dog Healing Cafe",1,4.5,127.577380952381
"gSxm073P3FL2eQDr8uZBqg",3.30864197530864,0.715795061728395,4,4,3,4,4,"Riverstone Cafe",1,3.5,421.571428571429
"GtbN0AYvJvRLa9GLV6x7Xw",3.5,0.787609090909091,5,4,3,4,4,"Manila Bay Bar & Grill",1,3.5,202.285714285714
"GTBuzKoWRVxB3ScT8pF0bw",1.85714285714286,0.393285714285714,4,4,3,4,4,"Club 212",1,2,365.857142857143
"gu8twBwnB9CRU-hZQkkpgw",3.16,0.647324,4,4,3,4,4,"Tap and Kitchen",1,3,56.8571428571429
"GUNpbcLvHZLE3NpOifjNUQ",3.23809523809524,0.729175396825397,4,4,3,4,4,"Slate",1,3,386.708333333333
"GUY8jHP3eUSuPTDh_kjBzw",4.11363636363636,0.879638636363636,4,4,3,4,5,"Ortlieb's Jazzhaus",1,4,572.714285714286
"GVRTpquM8rSPe7x8XkmmrA",4.27272727272727,0.805072727272727,5,5,4,4,5,"Taps Fill Station",1,4.5,56.2857142857143
"GW8WWbaurDzeoQ4CbFcswQ",3.78125,0.881319791666667,5,5,4,4,5,"Kooma",1,4,388.279761904762
"GWUVnOgMGb8sN9N181kpFQ",3.70588235294118,0.752411764705882,4,4,4,4,4,"Sushi Lover",1,3.5,61.4226190476191
"gXy0a9tOQYLGflwRtqmY5A",3,0.954828571428571,5,5,4,4,5,"Camac",1,3,33.2797619047619
"GYFDgaBkWnxepHoyJ7mWAw",4.37254901960784,0.854079411764706,5,5,4,4,5,"Green Soul",1,4.5,92.1428571428571
"H0kWw_oaUjFecf-ienPV2A",2.80851063829787,0.317236170212766,4,4,3,3,4,"Barnaby's of Ridley",1,3,496.434523809524
"H3yoQNhw-AfdLIwScR1zXg",3.5,0.93236,5,5,4,4,5,"Divino Wine Bar",1,3.5,54
"h5jnFlvF55kDWC_GGlKMAQ",3.54296875,0.8356515625,5,5,4,4,5,"Llama Tooth",1,3.5,335.005952380952
"h7d_Gl_hX7pa37kknrA-eA",4.03125,0.8458859375,5,4,4,4,5,"Mainland Inn",1,4,402.571428571429
"h9JsX6EAJ9TokfmoIbmWhQ",3.86666666666667,0.869906666666667,5,4,4,4,5,"Misso",1,4,105.571428571429
"h9m5Kt1tzTI6kJikDhxn6g",3.58955223880597,0.739012686567164,5,4,4,4,4,"Osaka",1,3.5,528.142857142857
"hazgheutNivLCKWRGDzVWg",3.9047619047619,0.7371,4,4,4,4,4,"Aloosh Hookah Bar Restaurant",1,4,178.577380952381
"hbIQG7LsS3xpWRuUwK-7XQ",4.27272727272727,0.827,5,5,4,3,4,"Strawberry Fields Organic Juice and Smoothie Bar",1,4.5,78.5654761904762
"hCF-GlQShximv0hQnPX1hQ",3,0.683928571428571,4,4,3,4,4,"Oakford Inn",1,3,549.14880952381
"HCIMrCc5OBJyTwicV_7GQw",4.09195402298851,0.793133333333333,5,5,4,4,5,"Devil's Pocket Food & Spirits",1,4,288.142857142857
"hcP48OHgtr-YbdDiQ81qBg",2.25531914893617,0.354344680851064,4,4,3,3,4,"Red Zone Old City",1,2,132.565476190476
"hCSfQR7MHl6Yk6Sro6Zufw",3.5,0.6137125,4,4,4,3,4,"Gaja Gaja",1,3.5,201.285714285714
"Hd4dOaXwjJZYxRs2UCAGVw",2.625,0.7224125,4,4,4,4,4,"Buffalo Grill",1,3,99.1428571428571
"hEMNTKjcnhHxw9NRprl3Jw",3.25,0.72791875,4,4,3,4,4,"Beagle Tavern",1,3,186.285714285714
"hGRycT06CnsO1kcNwOc1wg",4.14563106796117,0.840588349514563,5,5,4,4,4,"Bait & Switch",1,4,133.291666666667
"HguxlcVKp23-NdBGstw9Hw",3.6,0.62406,4,4,2,3,4,"Royal Villa Cafe",1,3.5,464.571428571429
"hHDi4HbC2A3gTe3Elz3J5Q",3.07894736842105,0.532368421052632,4,4,4,4,4,"WuWu",1,3,199.142857142857
"hHs2Ytn2QSHnFscnALsLlQ",3.79401993355482,0.859424252491694,5,5,4,4,5,"The Industry",1,4,288.434523809524
"hKvPFno02JUW-sGCkHSnMQ",3.20833333333333,0.704910416666667,4,4,4,4,4,"Don Quixote Tapas & Things",1,3,72.1488095238095
"hmkm6le38cW0JS045Ym2wA",3.12781954887218,0.673307518796992,4,4,3,4,4,"Ralph's of South Philly",1,3,358.571428571429
"HnHAbKQmecWR4VCvub0AdA",2.15625,0.388990625,4,4,3,3,4,"Max's Brew Bar",1,2,108.714285714286
"HotEtVKhb7SVb7AFgp4O1g",3.60204081632653,0.768483673469388,5,4,3,4,4,"King Tut Restaurant and Hookah Bar",1,3.5,347.428571428571
"hpFdLZ0KE0ICdMeG4hLjDg",3.33333333333333,0.66415,4,4,4,3,4,"Brick House Bar and Grill",1,3.5,178.285714285714
"HPqTJ_yF2ZJw87yHWnSzSg",3.8280701754386,0.80695298245614,5,4,3,4,5,"City Tavern Restaurant",1,4,793.434523809524
"hq0pGGIfaqBG36518UsWcw",2.85849056603774,0.548280188679245,4,4,3,3,4,"ICandy",1,3,578.285714285714
"HQIk1lXvoXPr9bEelxEZlw",3.9375,0.7951703125,5,4,4,4,5,"The General",1,4,128.720238095238
"hRlly5EvaG487NoZ55-qmw",3.08333333333333,0.616308333333333,4,4,3,4,4,"Reuben's Marc",1,3,475.136904761905
"HSzSGdcNaU7heQe0NJibIg",3.33333333333333,0.765951851851852,4,4,3,4,4,"Gillane's Bar & Grille",1,3,355.857142857143
"htfwEs8RMX9S0xCDKK_UGg",3.62264150943396,0.672969811320755,4,4,4,4,4,"Misora Express",1,3.5,375.422619047619
"HurIULSux5zziHRXwgS-Uw",2.4,0.60034,4,4,3,3,4,"Snack Shack",1,2.5,27.4345238095238
"hxEo_CKsmSMGXcHNLR9oow",3.41935483870968,0.646606451612903,4,4,4,4,4,"Lulu's Pizza Bar",1,3.5,96.2857142857143
"HxqKo-FK8L_f_xPpBtebQQ",4.30357142857143,0.80994375,4,4,3,4,4,"Silence Dogood's Tavern",1,4.5,239.720238095238
"HxX6dXDeAOpkUPT4xT1wiw",3.6,0.852765,5,5,4,4,4,"Hokkaido",1,3.5,56
"HyE_MrxLgxu0ujcWM-gc6Q",3.625,0.962375,5,5,4,4,5,"Ming's",1,3.5,126.422619047619
"HYYg3vvLz6YlhZRV6JxVEg",3.14545454545455,0.609212727272727,4,4,4,4,4,"Harvest Seasonal Grill & Wine Bar - Radnor",1,3,200
"HYyQlp8qFm94WbltyAdfqA",2.76190476190476,0.5204,4,4,3,3,4,"Tiki Bar At Spring Mountain",1,3,484.428571428571
"i4iZdyneMKGEc729ogQhcw",3.11111111111111,0.810011111111111,4,4,4,4,5,"Gallagher's on the Parkway",1,3,111
"I4TFiNX5gTsJBnEGH2Tl8Q",3.5531914893617,0.744165957446808,4,4,4,4,4,"Benna's West",1,3.5,160.571428571429
"I780XnFsyRaWlXtYdexvVA",4.26666666666667,0.94,5,5,4,4,5,"Imbibe Food & Drink",1,4.5,21.2857142857143
"I7W8NCBr9MuUg5BiRZiqTA",2.97014925373134,0.621137313432836,4,4,4,4,4,"Soundgarden Hall",1,3,193.428571428571
"i89mbAOMy4HVJRllmIKyzQ",3.56493506493507,0.692900324675325,4,4,3,3,4,"Wrap Shack",1,3.5,740
"i8epJgmh3rUonQDKx1g3hw",3.08695652173913,0.52875652173913,4,4,3,4,4,"Dean Casmirri's Colonial Inn",1,3,348.571428571429
"I8lz3u94Y-dWft5fVN3IIA",3.90566037735849,0.841015566037736,5,5,4,4,5,"Paramour",1,4,404
"i9B7FwKJoXYiBUSKRObgBA",4.02631578947368,0.843255263157895,5,5,4,4,4,"Sip N Glo Juicery - Sansom",1,4,151.285714285714
"IbdpXTUI56Jb5uCqUsKzhw",4,0.73275,4,4,3,4,4,"Manny & Phil's Pub",1,4,438.863095238095
"IbDtNa9jb1h4fRJ4KvSDYg",2.33333333333333,0.5485,4,4,3,3,4,"Finn McCool's Tavern",1,2.5,162.428571428571
"IbJqpgbMZGPcFDR0DNiaeQ",3.34782608695652,0.693019565217391,4,4,4,4,4,"Umai Royal",1,3.5,189.571428571429
"iDtIMWJVIGYspg5JvJKaOw",2.76923076923077,0.477353461538462,4,4,3,3,4,"Mad Mex - Wynnewood",1,2.5,285.14880952381
"idZObzj0IXJ2TcZJeji1pQ",2.85263157894737,0.655382105263158,4,4,3,4,4,"McFadden's at the Ballpark",1,3,608.994047619048
"IFwUDWtEmHZ7EdXHKvOdow",3.71428571428571,0.57262380952381,4,4,4,4,4,"Sushikazu",1,3.5,209.714285714286
"iH9fT2RCB0u4cVl2HLDtqg",4.08932714617169,0.822950232018562,4,5,3,4,5,"The Franklin Bar",1,4,613.857142857143
"ijnCPsMfWWcxGlzwOzUxIg",4.1937984496124,0.859162790697674,5,5,3,4,5,"East Girard Gastropub",1,4,224.565476190476
"IJvKpcSKMEyYM8rch2BvrA",4.26666666666667,0.862546666666667,5,5,3,4,5,"Gangster Vegan Organics Media",1,4.5,48.0059523809524
"IkHWq7zYfptopd9MdzS0eg",3.53012048192771,0.576356626506024,4,4,4,4,4,"Amber Asian Cafe",1,3.5,493.571428571429
"IKOIffVmSTZj8HkJbY5D6w",3.525,0.7631525,5,4,4,4,4,"Bryn and Dane's",1,3.5,40.8571428571429
"IL4DTuh0IcO8Tq-tGUx0lg",4.22857142857143,0.914891428571429,5,5,3,4,5,"Sutton's Parlor",1,4,67.1369047619048
"iOBs_J9oVIwVKsmfBHBs6w",3.84,0.747072,4,4,3,4,4,"Pub36",1,4,152.285714285714
"IoEjQnHm67nkTRdlIb5FoA",4.16417910447761,0.790835820895522,4,4,4,4,4,"Sip-N-Glo Juicery Rittenhouse",1,4,234.136904761905
"Iof_aWES_rnb8jj9Pi4S_Q",3.47058823529412,0.661094117647059,4,4,4,4,4,"Ralic's on South",1,3.5,52.2857142857143
"ipRXCy-0ChYK_569rPqzJQ",3.28571428571429,0.84635,5,5,4,4,4,"Square Peg",1,3.5,104
"iQipfQ4NwfW3SWajgk6S4g",3.61111111111111,0.747713194444444,5,4,3,4,4,"The French Quarter Bistro",1,3.5,621.571428571429
"IRAPkCVEGXOdGTX5Uod5fw",3.99444444444444,0.792695,5,5,4,4,4,"Grub Burger Bar",1,4,253.428571428571
"iSOwZtXQaUBf5tX-MTVT4w",2.86805555555556,0.750615277777778,4,4,3,4,4,"Q BBQ & Tequila",1,3,195.434523809524
"IuOJu_gOgq7nBT0rPDbRng",4.25925925925926,0.843792592592593,4,4,3,4,5,"The Note",1,4,249.422619047619
"iuQlscgeor7lvRByKiaeiA",3.68461538461538,0.710238461538462,4,4,3,4,4,"MidiCi The Neapolitan Pizza Company",1,3.5,78.2797619047619
"IVgqdMqFPjgadEVoPrWKtQ",3.71428571428571,0.8091,5,5,4,4,4,"O'Reillys Pub",1,3.5,107.285714285714
"ivscxN13LC9eJgkob-cwGQ",2,0.27882,3,3,2,3,4,"Gold Club Northern Liberties",1,2,72.1369047619048
"Iw2REl6nkQn_Svzb1I-H2Q",3.33928571428571,0.690314285714286,4,4,3,4,4,"Kabuki Japanese Steak House And Sushi",1,3.5,319.720238095238
"iX-B-N84nktxvhSwTYSfDw",3.80530973451327,0.806128318584071,5,5,3,4,4,"Nauti Mermaid Crab House",1,4,67
"iXghrZgOr5cBcR00PtoBwg",2.68965517241379,0.524312643678161,4,4,3,3,4,"The Greene Turtle Sports Bar & Grille",1,2.5,141.857142857143
"iZcob4XzyjQnF1QB5ffAcg",3.16666666666667,0.686825,4,4,3,4,4,"Pub 990",1,3,42.4285714285714
"iZqdoqow3e7-D71_Lx_2Eg",2.85714285714286,0.547907142857143,4,4,2,3,4,"Onyx Club",1,3,469.428571428571
"j-Akv5AL-z1vuM04oJRc8Q",3.71428571428571,0.75598487394958,5,4,4,4,4,"Paradiso",1,3.5,608.720238095238
"j2hzwWttoIQe-g__kTH2AQ",3.58620689655172,0.701262068965517,4,4,3,4,4,"24th Street Bar and Restaraunt",1,3.5,183.857142857143
"J3nx8u-uRRejlfyP9KjFhQ",2.02941176470588,0.321155882352941,3,3,3,3,4,"McFadden's",1,2,425.279761904762
"j5fufHJJWqD3jtSHIh0VlQ",2.90909090909091,0.612840909090909,4,4,3,4,4,"Travinia",1,3,50.1369047619048
"J6MGQigHItdSlG-3XZ1myA",4.25,0.846688888888889,5,5,4,4,5,"Bobo's Sports Bar",1,4.5,394.994047619048
"j8NpaEvv4AaweMybeADmGQ",4.57142857142857,0.556042857142857,4,4,3,3,4,"Cafe Breezes",1,4.5,513.857142857143
"J8S7cPPlTgsQnXKVfTyN8g",3.01050175029172,0.619194165694282,4,4,3,3,4,"PYT",1,3,372.857142857143
"j95Z749kLfchv_UTpxVpag",3.23913043478261,0.719995652173913,4,4,3,4,4,"Tavern 222",1,3.5,444.136904761905
"Ja5q1hoxAWrmb8ghT3y7BQ",3.92307692307692,0.864775961538462,4,5,3,4,5,"APO Bar + Lounge",1,4,167.857142857143
"Jah4XxGD-lL_IlN52U0t_w",2.09375,0.3007203125,4,4,3,3,3,"Chili's",1,2,487.005952380952
"jaHth-nbwsdJGLPzJmKzzQ",2.53846153846154,0.615774358974359,4,4,4,3,4,"Diablos Smoke House",1,2.5,272.708333333333
"jBwfTPuxHgyAhsfTUONXdA",4.10309278350515,0.86089175257732,5,5,4,4,5,"Euphoria Cafe",1,4,397.136904761905
"Jce6MfjcGJzWCrhDpqzP2Q",4.41176470588235,0.901047058823529,5,4,4,4,5,"Toyotomi Sushi Bar &  Asian Cuisine",1,4.5,58.5714285714286
"jCKjT0w6BnPxNSZO9Q2uuw",3.47058823529412,0.819010588235294,5,4,3,4,5,"M Restaurant",1,3.5,537.434523809524
"jcmJVfvefkVnx6h_idOazA",3.95555555555556,0.818957777777778,4,4,3,4,5,"Connie's Ric Rac",1,3.5,637.428571428571
"JErNh8byJAEMRAoPTifV1Q",3.61538461538462,0.815203846153846,4,4,2,4,5,"Chelsea Lounge",1,3.5,356.428571428571
"JF7iyI3wA_AKi_iXOKi0Qw",3.34375,0.7737234375,5,4,4,4,4,"Parlor Suburban Square",1,3.5,59.2797619047619
"JFjEZFxZwBQx7DkmqzCk6A",2.84158415841584,0.460260396039604,4,4,3,3,4,"4 Fathers Philadelphia",1,3,106.422619047619
"jfSoS0zeteAuEJvGaTzN4g",3,0.814275,5,5,4,4,5,"Primo Bacio",1,3,194.857142857143
"jgHrwlWf6IzmtHcsuQOq9w",3.63809523809524,0.820988571428571,5,5,4,4,5,"Palladino's",1,3.5,164.714285714286
"jHVotJhyPKOLuO7MVnmbtQ",4.14902506963788,0.841048189415042,5,5,4,4,5,"Royal Tavern",1,4,726.714285714286
"jHydJjohvKsK8Imh9f_Dwg",3.82702702702703,0.722886486486487,4,4,3,4,4,"The Zen Den",1,4,436.577380952381
"JIfpqX6Jen3KM-QafefKRA",3.28571428571429,0.607707142857143,4,4,4,4,4,"Sawmill Bar & Grill",1,3.5,40.8511904761905
"Jj4TRoceBE0dNpS1rKHAyg",2.54761904761905,0.434769047619048,4,4,3,3,4,"Revolutions at Penn Treaty",1,2.5,93.8571428571429
"JjUsoFUCDHsEloj6Q83aFA",3.79166666666667,0.850031944444444,5,5,3,4,5,"MilkBoy Coffee",1,4,429.285714285714
"jkh0A69JyazG0RoWyMWtCQ",3.40677966101695,0.729002259887006,4,4,4,4,4,"Appalachian Brewing Co.",1,3.5,399.863095238095
"JLvdeXe8AuCppMI6DitKvw",4.36666666666667,0.778453333333333,4,4,4,4,4,"Red Mango",1,4.5,206.428571428571
"jMYwBxdECwJWB-5-yvHyyQ",3.3,0.684706666666667,4,4,4,4,4,"Mikawa",1,3.5,179.291666666667
"JPBxQ3qN5apD1SRTmUn46Q",4.13333333333333,0.94004,5,5,4,4,5,"Iezzi's Tavern",1,4,366.142857142857
"jpmxQWSDS3xr1jNtFIihPw",3,0.7658,4,4,3,4,4,"Hooters",1,3,146
"JrRs7f-6LVTDOwtYjZR6zg",3.5625,0.60905625,4,4,3,4,4,"Proximity Cafe",1,3.5,350.720238095238
"Js3nE43tlBkXvFkD3QOk-A",2.775,0.668965,4,4,3,4,4,"Reserve",1,3,57.7142857142857
"JTA1jw-qSYbcoGz1QFsv4w",3.90909090909091,0.8977,5,5,4,4,5,"Rhino Bar",1,4,14.7142857142857
"JTgckf2Va1qeHA-4iEwSQw",3.45833333333333,0.755229166666667,4,5,3,4,4,"Plenty Cafe",1,3.5,113.428571428571
"jTipGXaVMpiV191vhi4e6g",3.31428571428571,0.604788571428571,4,4,3,3,4,"Sapphire Manayunk",1,3.5,307.434523809524
"JUQG2g3KYK6nbEuKNSxWiA",3.7027027027027,0.886337837837838,5,5,4,4,5,"Westbury Bar & Restaurant",1,3.5,358.285714285714
"jxAJrIQ2JjjTs8ZzEytP-w",2.94871794871795,0.524923076923077,4,4,3,4,4,"The Bridge: Cinema de Lux",1,3,729
"JxKgwQUWG-RUNklb-ZJgSQ",4.22033898305085,0.79234406779661,4,4,3,4,5,"Tritone",1,4,286.14880952381
"JXYKzNSaK_fznAXvmRdYPA",4.40853658536585,0.88352987804878,5,5,4,4,5,"Root",1,4.5,123.142857142857
"JYHpxP4OOohJqujb7PisSA",2.88888888888889,0.658630555555555,4,4,2,4,4,"Michael's Cafe",1,3,507
"JYlNxP4j7LX59o9gNaKnKg",2.8,0.73884,4,4,3,4,5,"Nostalgie",1,3,310.571428571429
"jZS1SgxHnw9NxRNVRNgqwg",3,0.28308,4,3,3,3,4,"Top of the Hill Market",1,3,213.857142857143
"k-19vy7QrOYKk_kzbOPlVA",3.65,0.723755,4,4,3,4,4,"Hatboro Sushi",1,3.5,428.14880952381
"K0JZOvCUgYtbPjcDzys_kw",3.51458885941645,0.783954376657825,5,5,4,4,4,"The Cambridge",1,3.5,396.291666666667
"k127WqCA38YQ4OU5AjaH4g",4,0.775430769230769,5,4,4,4,5,"Haru Asian",1,4,137.720238095238
"k2w1Zf6F6bRQoOzXAi3Atw",2.81818181818182,0.758263636363636,5,5,4,4,4,"Mantra",1,3,89.5714285714286
"K3lXNfqteOz_ksfqRIkT-A",3,0.676918181818182,4,4,4,3,4,"Raindrop Cafe",1,3.5,333.577380952381
"k4-QGDS29Db7YX2ZbSzG1g",3.86842105263158,0.644255263157895,4,4,4,4,4,"Falone’s",1,4,578.571428571429
"k4KEydDbRUOY50hkwmGAuA",3.78571428571429,0.808746428571429,4,4,3,4,5,"Milkboy Coffee",1,4,289.291666666667
"K4WSzNnXbOyjTnPXNNM_9g",4.14285714285714,0.735707142857143,4,5,3,3,4,"Tbaar",1,4,113.428571428571
"K5GRWYZ9KwHzDvy0juTqGg",4.1,0.88774,5,5,4,4,5,"Table + Tavern",1,4,171.863095238095
"K8tLlUcLvCY4VZ-ITQ1sxA",2.63953488372093,0.623960465116279,4,4,4,4,4,"Penne Restaurant & Wine Bar",1,2.5,569.428571428571
"k8VM6pZwoMSY6cwYd-B1SA",3.29655172413793,0.689913103448276,4,4,3,4,4,"Famous Dave's Bar-B-Que",1,3.5,722.571428571429
"K9cn-DrPEEXse1s1n-6mMw",3.53894080996885,0.814576012461059,5,5,3,4,4,"Bridget Foy's",1,3.5,559.279761904762
"k9QaQYOU-egM3UpS8daiYA",1.72413793103448,0.177596551724138,3,3,2,3,3,"Spiro's Pizza",1,1.5,420.285714285714
"kaC8SY5tUizqrTXrB8VNdg",3.24242424242424,0.701781818181818,4,4,3,4,4,"Whitemarsh Valley Inn",1,3,597.136904761905
"kAmXP3e66dxu21-5_9sBsw",3.85507246376812,0.83820652173913,5,5,4,4,5,"Ugly Moose",1,4,503.714285714286
"kBy0ecvnHpFYYicw5Kms7A",4.42857142857143,0.9016,5,5,3,4,5,"Port Richmond Pour House",1,4.5,101.428571428571
"kd0Sv_ZjnBhbMxs0U4KgQw",3.55737704918033,0.756111475409836,5,4,4,4,4,"Buhos Latin Fusion & Bar",1,3.5,87.8511904761905
"kdOoAdjtatHb6dg2RqNdkg",1.5,0.263133333333333,3,3,4,3,4,"Rain Lounge",1,1.5,269
"kfGz2E7Y5FLXJyiKbQYfZg",3.60869565217391,0.720923913043478,4,4,3,4,4,"The Irish Times",1,3.5,549.279761904762
"KHxnvzKcekc-dC_52q1j6g",2.04761904761905,0.349404761904762,3,3,2,3,4,"Denim Lounge",1,2,277.714285714286
"ki0qSHmHNgUjKPRzYDTPow",2.62941176470588,0.499491176470588,4,4,3,4,4,"The Pub 2900",1,2.5,574.714285714286
"Ki2BtVpfsuY07u7j-qtXbQ",3.20689655172414,0.900844827586207,5,5,4,4,5,"Sticks & Stones",1,3,50.8571428571429
"kJQJ3eV46tJR8sS_KdDKBw",3.75609756097561,0.82309756097561,4,5,3,3,5,"Charlie's Pub",1,4,434.85119047619
"Kl4eGVAUsed6e5ux6f3gnA",4,0.919175,5,5,4,4,5,"Doc Bakers Farmulations",1,4,40.7202380952381
"kmAk-B3e0YJ8LGEgV4Q3bA",4,0.9191,5,5,3,4,5,"Thomas Restaurant & Bar",1,4,84.4285714285714
"kO4Tet9qGAzCfOkZ3m6BVA",3.4,0.48882,4,4,4,2,3,"Roosevelts",1,3.5,95.0059523809524
"KoMlidUMfCLz42ETmlF56A",4.52032520325203,0.815322764227642,5,5,4,4,5,"Amalia's Cafe & Hookah Lounge",1,4.5,189.863095238095
"kpduERk9Zy40rE3zg935bw",3,0.529914285714286,4,4,4,4,4,"Oriental Fusion Grill",1,3,37.9940476190476
"KPPyh-vQI3IbbQJUcegBjg",3.42452830188679,0.822444339622642,4,5,3,4,5,"Dark Horse Pub",1,3.5,465.714285714286
"kQsIMjPfcleugX1rESDdOQ",3.75,0.6110375,4,4,3,2,4,"The Piano Bar",1,4,105.714285714286
"krEcslA_aK9DUfxosPJCwQ",3.27272727272727,0.622645454545455,4,4,3,3,4,"Kyoto",1,3.5,76.7083333333333
"ksSxGHhWozfLMz0temWOig",3.24,0.616928,4,4,3,3,4,"The Blarney South",1,3.5,310.285714285714
"ktVyJYDAgSxrcuQuSlvIEg",4.58620689655172,0.892758620689655,5,5,4,4,5,"Jason's Toridasu City Avenue",1,4.5,109.714285714286
"KV2zyqxxXPXN85VAtLEi7A",2.52631578947368,0.4492,4,4,3,3,4,"Bobby Simone's Restaurant and Bar",1,2.5,368
"kvQv3BO1TDRS8MyQNU6kNQ",3.48148148148148,0.572903703703704,4,4,3,3,4,"Plush",1,3.5,317.714285714286
"kwkePhY7Iad0Yk5b9tyDlg",4.45833333333333,0.921770833333333,5,5,3,4,5,"Andre's Wine and Cheese Shop",1,4.5,386.285714285714
"kzHH50fET6e5nVqk8IIl5Q",4.2089552238806,0.751707462686567,4,4,3,4,4,"Good Moo'd Creamery",1,4,189.14880952381
"l-3HK-3KFLG2TKrZSPOpVA",3.25,0.810395,5,5,3,4,5,"The Shanachie Irish Pub & Restaurant",1,3.5,196.863095238095
"L0c6-mnkcV9fXLk0--dkWQ",2.53810623556582,0.385652424942263,4,4,3,3,4,"Fox and Hound",1,2.5,777.428571428571
"L0cREFNSrDZbozJYWwn5_A",2.91071428571429,0.597551785714286,4,4,3,4,4,"SOMO SoPhi",1,3,66.0059523809524
"L1sWL793cmy_AFcMRzB4GQ",2.98314606741573,0.529181460674157,4,4,4,4,4,"King Buffet",1,3,712.422619047619
"L3V21nAe-CicW2bvtNWa0g",3.2396694214876,0.622149586776859,4,4,4,4,4,"Mixx Japanese Cuisine and Noodle Bar",1,3,320.571428571429
"l3WjRJA2nDkCttUmtkqYmA",4.57142857142857,0.92,5,5,4,4,5,"Chava Juice Bar",1,4.5,131
"l4uh07REtGg3-1j5mkqN4g",2.99090909090909,0.653894545454545,4,4,3,4,4,"Black Horse Tavern",1,3,387.136904761905
"l9U0fpXrdJ2WDgKI4MGuOw",3.22,0.442533,4,4,3,3,4,"Bar",1,3,623
"lAni_2IBdJOUMGXYXSmU2g",2.22340425531915,0.327295744680851,4,4,3,3,3,"Applebee's Grill + Bar",1,2,592.291666666667
"LcURr5CJT0Uo0H18l31qpg",3.72727272727273,0.679168181818182,4,4,4,3,4,"The Lite Choice",1,3.5,212.005952380952
"ldsfQFkmpyjDqNC39spAWQ",3,0.84676,5,5,4,4,5,"Creek Side Inn",1,3,129.85119047619
"Lfwh2rjCXsAczquC_BETNQ",4.01694915254237,0.780245762711864,4,5,4,4,4,"Sip-N-Glo Juicery",1,4,342.291666666667
"LHSTtnW3YHCeUkRDGyJOyw",3.59649122807018,0.730238596491228,5,4,3,4,4,"Fries Rebellion",1,3.5,166
"LiENf54-IvO7aSSI_-j_Qg",3.39890710382514,0.755039890710383,4,5,3,4,4,"Bierstube German Tavern",1,3.5,254.714285714286
"liUDilAAok5LowtVW5xOiw",5,0.9537125,4,4,4,4,5,"Classic Billiards",1,5,244.565476190476
"LJ4gWbiKjZLQ1RZhOzi1IA",2.625,0.7738375,5,5,4,4,4,"Union Taco",1,2.5,33.4285714285714
"lmpjnr3sCLD84lfThoiQ3w",3.77,0.745939,4,4,3,4,4,"Six Feet Under Gastropub",1,4,40.5714285714286
"loKMBVzemBJN0RMGwW8K8w",4.69230769230769,0.890846153846154,5,5,3,4,5,"Baba Olga's Cafe & Supper Club",1,4.5,89.4226190476191
"lPOS2nfG4TuOFQmBEOiNwQ",3.09333333333333,0.653725333333333,4,4,3,4,4,"Blue Duck On Broad",1,3,76.8630952380952
"lqnxbW_tBgxpo7iLPXc60A",4.43835616438356,0.905757534246575,5,5,4,4,5,"Xochi Modern Taqueria & More",1,4.5,74.1369047619048
"Lqts2wPvUQfpsBM8sgsp_g",3.5,0.36984,4,4,3,2,4,"Alley Pub",1,3.5,560.571428571429
"LsABs39yNN46P_qVqYloVg",3.57142857142857,0.663871428571429,4,4,4,4,4,"DejaVu Bar",1,3.5,254
"lsDw9DHpC2XADe5rvxrRQQ",3.42857142857143,0.4567,4,4,3,3,4,"Airis Roll & Rice",1,3.5,21.1428571428571
"ltaDKBb6_PMAOAXthRFKLA",2.29032258064516,0.462822580645161,4,4,3,3,4,"Alma Mater",1,2,51.2857142857143
"ltDKILnZ0VAq0FLa0fp3_g",4.22222222222222,0.873466666666667,5,5,4,4,5,"¡Juice!",1,4,11.1428571428571
"lThz-RFgLk4gZz2kheXQqg",3.19047619047619,0.861447619047619,5,5,4,4,4,"Jar Bar",1,3,71.9940476190476
"lU83FgsPHd3XL6J3cPKN9w",3.76470588235294,0.634376470588235,4,4,4,3,4,"General Grants Saloon",1,3.5,270.863095238095
"Luc4Zxqua--lv9SLErxuWA",3.82758620689655,0.782510344827586,5,5,4,4,4,"Raindrop Cafe",1,4,412.708333333333
"lUHztzYjhD743ZuOQvgyMg",3.75384615384615,0.816569230769231,5,5,4,4,4,"Miyabi Restaurant",1,3.5,204.285714285714
"LUL2M-R107_ovqrLqg7d6w",3,0.4839125,4,4,3,4,4,"Coos Sports Bar",1,3.5,144.714285714286
"lV6P5CCe8NmTtrE1ix5Geg",1.16666666666667,-0.584933333333333,1,1,2,1,1,"Bocci's Steakhouse & Comedy Cafe",1,1,11.8630952380952
